Id,SalePrice
1461,127951.88404382623
1462,159969.8182053905
1463,171449.30592831573
1464,183162.12562908145
1465,209851.42149590683
1466,180485.9341032482
1467,164363.68060640563
1468,174176.08008720994
1469,182564.09177466197
1470,117993.09649619854
1471,199243.79192036466
1472,97103.56187981047
1473,106075.07875236476
1474,155086.6225816059
1475,142394.01276790653
1476,403905.0958353137
1477,272415.08274055994
1478,299039.80762952473
1479,257878.86400670055
1480,431035.0491074316
1481,323404.4929397057
1482,222092.03788833512
1483,177088.48536693523
1484,171348.9203063343
1485,172926.16708832028
1486,201408.7092389178
1487,345808.8212920872
1488,248296.27757040624
1489,203416.84518120042
1490,200771.6391841243
1491,189737.80105355865
1492,100061.27671851595
1493,177975.14996500566
1494,315549.2280970933
1495,299632.7275039567
1496,219795.24758389656
1497,191421.4205967693
1498,154734.2590516596
1499,153372.90049621486
1500,155345.69898489097
1501,168230.831146568
1502,165757.5880068036
1503,282264.92463593255
1504,233916.4330261448
1505,219722.83486892385
1506,189470.97202795045
1507,234733.0883841397
1508,204478.68143324956
1509,163715.96539270913
1510,145895.91733922873
1511,148321.41988787
1512,167004.60166541382
1513,155236.6742138768
1514,163421.5559023784
1515,168781.7389393864
1516,162255.74157049033
1517,155928.5418467392
1518,131510.36142333422
1519,222617.90284210007
1520,138884.9465425069
1521,141344.00806550196
1522,167075.85093156
1523,112783.52349255786
1524,122076.69165245551
1525,124481.88132275811
1526,131016.25099432826
1527,104301.66487438093
1528,127238.11337755657
1529,140516.701890298
1530,167572.78738553013
1531,126614.22464603848
1532,110347.71116588167
1533,144521.39534745904
1534,119305.32029512578
1535,162595.7789081323
1536,117594.80720440544
1537,80065.57755045884
1538,188738.6374115219
1539,244783.89302798113
1540,119421.45461715283
1541,144220.3865241497
1542,145544.61776521144
1543,196978.20003194432
1544,79807.08684368241
1545,110270.01463073664
1546,126562.91144640639
1547,136049.2649659202
1548,133212.24590579476
1549,118399.22462470894
1550,140303.3358617834
1551,119603.78469251271
1552,137599.3023025749
1553,146480.88789337542
1554,119027.60118681885
1555,179441.25209855477
1556,97966.75721070771
1557,126180.80992634146
1558,102404.73663644765
1559,114650.20463835871
1560,151554.88970214003
1561,144593.69950461446
1562,122858.257304254
1563,122584.84719642763
1564,159128.10005582144
1565,146504.60453291106
1566,221261.50160040898
1567,78479.36298428332
1568,227328.3556709847
1569,148205.6298246474
1570,133280.05857705924
1571,128607.17550383041
1572,143425.0121718147
1573,230689.32908040617
1574,118043.40578745503
1575,211465.26878259043
1576,216575.70160841366
1577,200318.48007948205
1578,146971.28511947943
1579,141435.5069496289
1580,192552.32586352705
1581,140842.33204369864
1582,128334.74645308113
1583,352106.1312010497
1584,248930.47631429377
1585,144048.4164309636
1586,77454.57337716018
1587,110339.07634278091
1588,151079.26230608992
1589,97680.69280954577
1590,140953.99664671056
1591,101828.7942698723
1592,129544.54755454122
1593,119939.93040124838
1594,133353.20576151405
1595,131687.7007216283
1596,221796.93084206214
1597,161226.22586743208
1598,191136.40808297595
1599,213378.3053254833
1600,205014.64643740602
1601,83495.76833054994
1602,116952.67043110084
1603,92111.54377364997
1604,272736.2470576024
1605,260564.90600902075
1606,167432.20601891368
1607,169149.53519306285
1608,207847.89024816777
1609,191506.5140091717
1610,144472.48760832247
1611,152613.77252016307
1612,155503.20223120082
1613,160753.26069446726
1614,124911.66152230243
1615,86296.89525712021
1616,83907.42984294322
1617,93182.20793510448
1618,124781.55210567577
1619,128844.4353886381
1620,153046.84798078757
1621,135299.0193578636
1622,146877.01227805126
1623,278028.13092771213
1624,218212.99108989525
1625,131225.58432703352
1626,175745.37582633356
1627,186928.89244236672
1628,281235.0320816918
1629,175917.2724707354
1630,341594.1319036299
1631,228368.2580364909
1632,247504.91632837016
1633,169260.43231148075
1634,180264.00749784976
1635,180949.83942184263
1636,159928.23821715044
1637,168152.16089212606
1638,213362.88562190978
1639,181802.9275959825
1640,248216.3801476819
1641,184875.2813772448
1642,221556.52776462535
1643,233769.21463610005
1644,228926.17853461808
1645,176691.1875739147
1646,155040.07813763223
1647,169292.60838663208
1648,139566.57532133683
1649,139384.05908804544
1650,117933.06945932131
1651,115552.25457054838
1652,97462.33950580537
1653,103051.18300680513
1654,160125.06318419808
1655,156618.47760302344
1656,154612.990384563
1657,158677.59926932107
1658,157475.0690805188
1659,145665.66641971897
1660,140753.19396603512
1661,430938.05246931105
1662,374565.5718492216
1663,369650.04370306135
1664,425806.0597443137
1665,306009.4398677865
1666,320417.11895655585
1667,366330.1158561491
1668,318944.60483826976
1669,293175.5288612816
1670,326135.1981955906
1671,260800.31374137205
1672,462156.6798210513
1673,313872.3085915919
1674,258501.4114600121
1675,191215.51758408715
1676,191601.40618377554
1677,210631.23062393558
1678,431895.0413309141
1679,385167.64062194555
1680,324843.4888983723
1681,266083.72490728163
1682,298841.0732996166
1683,190367.49376937028
1684,173352.3153336619
1685,175797.62359062812
1686,167893.50083757803
1687,167692.11763237134
1688,185652.5431998513
1689,188293.4004491353
1690,185016.34220710842
1691,172300.65978249186
1692,273904.4503723329
1693,169017.26835615592
1694,182170.68011715446
1695,171022.10650612984
1696,264898.4772826472
1697,172641.18156921657
1698,348097.3864040878
1699,336069.2063025158
1700,243622.10227492344
1701,275422.64290062856
1702,260648.5163385404
1703,257670.98546883147
1704,289744.8191194731
1705,236070.53545812596
1706,411375.64518601424
1707,218901.41321345343
1708,214748.23102035798
1709,281151.35919441236
1710,244413.67532681974
1711,266229.3986576638
1712,242736.5704465383
1713,246132.50370766586
1714,219055.97827704123
1715,200223.67846506965
1716,178016.83234896566
1717,162575.4908503786
1718,142411.23631412454
1719,208756.52251656874
1720,261812.16170760265
1721,163318.9039095817
1722,137606.56682037216
1723,151940.78723080765
1724,215071.43671857717
1725,233744.61301548392
1726,188001.00904116928
1727,172275.32782345926
1728,187327.28393009957
1729,162866.7396195695
1730,167370.91653046774
1731,125421.6536878678
1732,130288.55221726754
1733,122631.55999592897
1734,135292.0587253145
1735,130026.56299360952
1736,118077.26323172594
1737,377628.21326016664
1738,219224.462338825
1739,247086.5200814339
1740,198105.64181759133
1741,182384.95842751046
1742,167152.8669269945
1743,175376.29868695643
1744,304385.09640691534
1745,228447.3275428281
1746,264370.5790587576
1747,225461.0577155383
1748,207279.7737861781
1749,159823.2088006816
1750,152217.58454882313
1751,238487.37971305053
1752,119775.68220563611
1753,142043.5460007114
1754,208462.62548003806
1755,170479.59351462504
1756,118420.08141546581
1757,117952.65025842556
1758,148756.89097686266
1759,168098.72778372795
1760,160106.7884821642
1761,153678.4942965057
1762,164090.93375845617
1763,169727.97686590243
1764,118302.33470950313
1765,179572.23662928483
1766,178551.28467877847
1767,214915.1440901798
1768,138147.80288270066
1769,171708.82498990893
1770,142617.62246066373
1771,134822.8272146665
1772,141270.16300028993
1773,137984.2369784629
1774,131361.9946207468
1775,135728.01211662538
1776,119190.59988313122
1777,114942.9509505979
1778,131375.657393609
1779,117068.32082637104
1780,174380.9862871037
1781,128122.24499529533
1782,98373.96214708991
1783,130248.30184373971
1784,96644.5308607505
1785,116693.11359034217
1786,146263.55221963697
1787,160771.12889229282
1788,72139.45569842248
1789,100008.50461319416
1790,89025.25310002576
1791,187155.9376124338
1792,157762.27162410156
1793,143026.43398152795
1794,138839.39796862545
1795,143742.35055029005
1796,130482.84745466005
1797,122980.9640862247
1798,126538.88514531945
1799,112446.48547845204
1800,127330.30045809565
1801,125524.87753310941
1802,150825.95410884806
1803,159980.47101854972
1804,139035.2408374422
1805,138697.58767448112
1806,123136.25213695165
1807,149036.39412646685
1808,121867.85505658435
1809,131876.4429527935
1810,140968.91415446505
1811,110707.33209591373
1812,118257.49736697899
1813,122539.68709335828
1814,93334.95912284436
1815,72273.69636952438
1816,104643.43455255646
1817,120190.67602512852
1818,141853.93543715877
1819,120170.62547967843
1820,83249.13358073369
1821,128995.0168399697
1822,148622.55900726584
1823,70728.15287034315
1824,136682.98484181374
1825,141035.13903493865
1826,104001.8600669649
1827,112809.9165394933
1828,136034.81938448874
1829,115157.78897231488
1830,145014.77789775623
1831,160408.85089930784
1832,114595.48659673605
1833,151856.31332118323
1834,135971.44059380254
