Id,SalePrice
1461,112059.30869339849
1462,150907.66666246136
1463,184470.2353433047
1464,182708.77658636286
1465,258884.2430497508
1466,184578.26409825124
1467,169852.46912791044
1468,169676.9512901199
1469,183125.8170792705
1470,115988.30317234318
1471,175535.88303086907
1472,89595.72775555332
1473,99439.91233185213
1474,147670.392611454
1475,119276.36325379089
1476,337707.35588379693
1477,293375.12292641215
1478,305483.6814505609
1479,317109.19466447574
1480,397885.5225675991
1481,325755.24522751826
1482,275314.7186305856
1483,190267.91742338333
1484,168789.3366790337
1485,190254.49759178492
1486,198297.42877602135
1487,328915.05962091126
1488,242173.0070451689
1489,209157.27556373808
1490,230266.23141478864
1491,184237.26295262296
1492,104390.71590389241
1493,171886.73057035543
1494,314190.0645613244
1495,301982.1566338041
1496,231558.91947762063
1497,219826.17741951346
1498,174824.19078500476
1499,174824.19078500476
1500,178781.7344961986
1501,201745.90324301273
1502,162991.29941277206
1503,228490.49804172223
1504,233247.29388716887
1505,230769.146605697
1506,205881.8022256554
1507,253730.78452287288
1508,195472.3817278603
1509,161227.08282493893
1510,146472.67290558317
1511,144316.32771267975
1512,173118.71821167506
1513,192097.64879957237
1514,190645.14690681943
1515,230914.4645727959
1516,144319.78479816555
1517,147578.55019212328
1518,176690.05483848182
1519,191272.30373682268
1520,134051.79155519488
1521,139958.30230097426
1522,175022.3502203622
1523,127864.39139141049
1524,122568.45159302582
1525,115690.2549622287
1526,118937.5053241956
1527,96525.24379071454
1528,112611.0159956913
1529,137634.3187111013
1530,160007.4133927347
1531,144472.41198713123
1532,93620.0671633801
1533,153701.62262258818
1534,111007.20678276382
1535,152645.23494878388
1536,99961.57710493053
1537,85616.82086672029
1538,111303.74363714876
1539,171295.20195406093
1540,181818.0465603117
1541,115116.0300095717
1542,164207.59322798485
1543,185085.26471289154
1544,92866.48876011418
1545,112799.26474381378
1546,119381.92434202065
1547,144641.52744645835
1548,144666.9925916826
1549,102426.6998313826
1550,145434.38440540736
1551,107742.797628687
1552,164271.32107219938
1553,117729.95536748553
1554,100263.13631436392
1555,211337.1630952037
1556,121964.94956067717
1557,102646.53262169613
1558,72860.69279908272
1559,137009.39345572633
1560,126735.75103437318
1561,199498.8664969157
1562,110787.58129073051
1563,109327.25483092875
1564,173728.3663513458
1565,133596.1020804285
1566,203819.47328630253
1567,75323.62458033161
1568,221357.89242130006
1569,129280.69320543297
1570,108645.73031458072
1571,127115.66866095434
1572,120163.21477354923
1573,183696.31466601742
1574,137800.18340116437
1575,182881.65415948932
1576,191237.7629544912
1577,191156.16787026054
1578,110709.84478724399
1579,169764.13592657167
1580,197915.9451277661
1581,153561.33111218247
1582,136586.23672087025
1583,257957.53382437234
1584,235980.12548945472
1585,152015.35695563303
1586,65044.460497850785
1587,103287.46978560835
1588,130566.84009575401
1589,89165.11231876211
1590,121149.45714971703
1591,102616.91619773023
1592,121516.20667166007
1593,89000.30629411223
1594,243768.74660963682
1595,137653.48207658576
1596,236760.5410371779
1597,239022.25781029603
1598,241041.50698027527
1599,138864.2303667129
1600,153583.63016175036
1601,65579.87258077972
1602,84462.0560662651
1603,77998.81566314446
1604,250421.6613424879
1605,197273.60821225867
1606,151499.26228274847
1607,226570.00754933455
1608,221924.54504545452
1609,210131.3934345704
1610,200214.124510878
1611,146660.420863308
1612,184937.0017383634
1613,173962.1722316523
1614,98536.71620632382
1615,80837.85376041452
1616,80837.85376041452
1617,82002.64318762603
1618,113590.67500440357
1619,117317.88658957975
1620,238079.61256748205
1621,133006.68809336377
1622,146518.62061002315
1623,214083.348382873
1624,183204.89212442515
1625,107834.77718186378
1626,170070.16665645107
1627,182501.39842804498
1628,249279.810414457
1629,209408.89114370057
1630,382315.6200298099
1631,280941.9308181193
1632,303195.8062157072
1633,187510.16242072592
1634,185708.90902866353
1635,172128.8335156138
1636,170716.12625798164
1637,201417.35341186868
1638,203274.27204304538
1639,197474.99014145858
1640,262847.8899562964
1641,200850.13913904666
1642,238369.6270255742
1643,235684.9014965382
1644,230943.1801779701
1645,191040.09905954706
1646,143111.86424088525
1647,150913.32764377678
1648,143927.0365412673
1649,132321.3932080269
1650,114300.72867354914
1651,114883.12338715489
1652,90760.5171827646
1653,90178.12246915908
1654,156878.16809667367
1655,139808.51965578552
1656,148835.18203866505
1657,158042.95752388495
1658,149417.5767522708
1659,119858.7579673964
1660,135972.20935753128
1661,377606.8792605747
1662,371083.82930439105
1663,337419.69829202746
1664,398152.51036793995
1665,310793.52286661
1666,312776.63439799426
1667,353980.83627745765
1668,311449.80183836306
1669,290409.13498091046
1670,317543.82086178614
1671,310131.64863030706
1672,375009.5126950571
1673,340400.7607644079
1674,297440.69539255253
1675,273607.27425111714
1676,268732.0590323787
1677,274772.0636783284
1678,379342.07296153833
1679,351383.46971194004
1680,324669.1354122502
1681,284542.3639964799
1682,305049.0552532503
1683,276848.9293485349
1684,172909.92703596246
1685,176097.56775590708
1686,175238.50237707002
1687,190254.49759178492
1688,188640.75247736624
1689,185265.60347977816
1690,174839.02418987383
1691,161057.16578305536
1692,222540.01096954313
1693,190254.49759178492
1694,175435.69351960416
1695,192592.75579778268
1696,249669.1015858692
1697,192592.75579778268
1698,349955.7264783641
1699,317692.31228377926
1700,288353.6620078306
1701,303220.8303191629
1702,253389.35920699732
1703,249826.7019317653
1704,253369.48932632292
1705,227473.47713080607
1706,326082.96129076346
1707,229013.283113305
1708,225825.6423933606
1709,237243.77744895732
1710,228973.5433519564
1711,231772.69281124277
1712,266514.93864206225
1713,249036.92905984167
1714,237070.5437874382
1715,216712.42095771665
1716,174372.40858489578
1717,166570.94518200448
1718,166999.97611476504
1719,198581.64619237254
1720,200188.94125771523
1721,162874.7940066019
1722,162874.7940066019
1723,162292.39929299615
1724,196705.76350518083
1725,222986.27151831402
1726,183905.0702457095
1727,175159.67027929518
1728,167256.5732967609
1729,149471.83615285065
1730,191749.35749697452
1731,116708.36665263423
1732,105250.49183568894
1733,105250.49183568894
1734,122205.71634632698
1735,110915.47992635123
1736,110333.08521274547
1737,285321.62133172527
1738,257335.31667390862
1739,344050.411358522
1740,256201.98337165406
1741,212137.5381253641
1742,201745.90324301273
1743,195538.2602000935
1744,253573.11276790244
1745,260215.38200813206
1746,324344.06774683343
1747,202538.5135485949
1748,252182.8720982999
1749,160825.80121367332
1750,149575.30455504614
1751,225005.36236905027
1752,112553.5445327321
1753,178556.45826334483
1754,201975.98871566355
1755,171346.83214375144
1756,111289.40570214926
1757,107894.38682388677
1758,153419.15852997825
1759,187150.77862518537
1760,151154.78458212805
1761,150933.13180768536
1762,201285.49953034567
1763,171693.39103319845
1764,114565.20529636578
1765,190088.21733843768
1766,164280.3640171932
1767,177880.30941091757
1768,132398.36155319982
1769,152072.45608967287
1770,119519.90003780136
1771,137836.1016048696
1772,154129.45187920472
1773,137648.59332722588
1774,201253.6392098181
1775,123545.73274259316
1776,126486.25554287084
1777,93084.31697705295
1778,119474.56501190318
1779,136838.9505746276
1780,133913.5023012287
1781,134154.22504559183
1782,102250.47029004293
1783,113953.75175988465
1784,61895.31247801101
1785,109845.12844411726
1786,203179.28868328524
1787,128753.20398712019
1788,73672.81665251567
1789,85182.19466940966
1790,56366.10246379045
1791,241491.75046881335
1792,158601.10131040635
1793,129054.27296538511
1794,115468.60218778555
1795,129324.34485275159
1796,133375.64270276716
1797,105244.17879011016
1798,123906.474681756
1799,91442.07750415709
1800,133683.22504898324
1801,135413.14161008573
1802,138018.38761642436
1803,169389.2224502277
1804,137035.2627956972
1805,127193.46480507217
1806,121166.79827232752
1807,152566.75524788094
1808,99856.63243700913
1809,107564.76861337223
1810,133267.10435719462
1811,135608.44665021775
1812,113075.96601089602
1813,125215.01203531772
1814,86588.50675173826
1815,74891.6204572001
1816,81866.65531384456
1817,111877.4589991793
1818,152649.3188576037
1819,95140.8031759588
1820,76545.62336869608
1821,121993.79972807551
1822,112908.75452622003
1823,65796.50300017372
1824,154235.70992710558
1825,156497.37278639083
1826,105000.88542794739
1827,114429.94068914955
1828,154406.23250006
1829,121649.00937843532
1830,138978.000383256
1831,155478.72881590924
1832,176806.25335437735
1833,158011.06284082122
1834,107007.83904499048
1835,141945.1203538624
1836,140364.98794933734
1837,98954.53232520097
1838,101613.89511841536
1839,81513.90892010112
1840,142007.35620954935
1841,143121.9128476642
1842,80261.55321770743
1843,126370.63821583893
1844,141945.71329072397
1845,186448.02610452427
1846,126237.99910019478
1847,242597.88586876914
1848,77971.12152554328
1849,139945.3380649686
1850,112046.34445739305
1851,129553.7031826172
1852,112381.62125133211
1853,126103.29710662644
1854,145633.56659947475
1855,167526.70005789958
1856,198456.83164377697
1857,145490.54602493555
1858,223023.50010213838
1859,187785.41861047712
1860,169952.95985499467
1861,185722.82755639544
1862,287662.352689296
1863,287662.352689296
1864,287662.352689296
1865,233513.16873708228
1866,236680.93957635225
1867,213054.8965932352
1868,247161.53324372997
1869,195784.26516933227
1870,192991.51088534994
1871,214120.3366170749
1872,177261.48535470036
1873,208697.99959331937
1874,160086.8922458908
1875,206762.17876306875
1876,205998.6709471231
1877,207310.42897987552
1878,211228.23292972078
1879,142986.98330598278
1880,144225.65699134162
1881,222967.37016313174
1882,247537.34970977157
1883,203921.80527691683
1884,216933.7606924856
1885,212032.28041776922
1886,243312.01828748267
1887,201867.09366365615
1888,225035.55648176302
1889,175988.6671725423
1890,121501.23786227964
1891,151346.23900926602
1892,95323.96325029712
1893,136209.44712821743
1894,170514.78258545534
1895,157704.61006365507
1896,101776.58603381924
1897,104416.09782071179
1898,93126.2883130298
1899,160356.71307292487
1900,131412.94923293777
1901,183113.30375038064
1902,189826.00016327226
1903,263143.6686578514
1904,171237.21553131333
1905,216827.1921439774
1906,184229.6740646686
1907,245678.0017558965
1908,103701.63295470737
1909,122171.19830262032
1910,122171.19830262032
1911,267321.21508265473
1912,298611.8616064419
1913,164599.8906130786
1914,59261.68960538949
1915,252356.35376094864
1916,72839.25394091499
1917,211188.9605192477
1918,132816.566228793
1919,166661.8103434965
1920,192835.30336710205
1921,286614.90083256084
1922,249582.01599791297
1923,259418.89404289192
1924,218044.82446395978
1925,251906.79949854012
1926,280594.7660672853
1927,124406.54546572035
1928,162115.57915279572
1929,117716.55461391876
1930,142629.27476899186
1931,137521.05896353675
1932,134807.88661165396
1933,153757.98609227664
1934,182126.38187275757
1935,168398.5378434125
1936,182708.77658636286
1937,184544.11960145226
1938,190651.61333024595
1939,299485.38042418007
1940,258884.2430497508
1941,185427.64661219786
1942,188476.1981674221
1943,262481.0448217816
1944,351101.88697742345
1945,322500.4794614422
1946,173464.11842556694
1947,307934.4434472497
1948,173611.88694186183
1949,204892.7576374875
1950,161854.0126536889
1951,234320.36669846252
1952,208464.0942642945
1953,153183.29685617634
1954,203876.53663732554
1955,128467.14861474978
1956,277340.0417123409
1957,175028.01120167738
1958,240946.07714629662
1959,173900.61164277792
1960,120468.63195511978
1961,114883.12338715489
1962,90760.5171827646
1963,90178.12246915908
1964,119710.67619805527
1965,147670.392611454
1966,140973.3090829968
1967,295772.99077443266
1968,378464.14121534233
1969,330274.51386088924
1970,374774.3852152438
1971,378129.6643321577
1972,335096.5146129087
1973,313479.0483063997
1974,334607.8740381247
1975,376697.0871938511
1976,292787.1329482568
1977,362580.7519038478
1978,367589.461022757
1979,322981.5609134559
1980,274451.06150051416
1981,316211.39303760533
1982,272689.6027435728
1983,272689.6027435728
1984,267835.0573162625
1985,196105.93557300372
1986,208032.58108405815
1987,178840.89941365062
1988,177859.02651284845
1989,195913.8355441254
1990,221434.83118435484
1991,274772.0636783284
1992,210874.75799427973
1993,167225.069064626
1994,250606.6429740882
1995,187697.61582459765
1996,303994.3765130413
1997,301672.34498508903
1998,314677.905225354
1999,294936.3216060372
2000,329605.48308946355
2001,299939.4354603966
2002,241161.58139880258
2003,238542.8606870931
2004,239761.66449177777
2005,230098.5930178191
2006,222430.62351509812
2007,249431.81549580325
2008,207992.48613652657
2009,187123.7713754275
2010,184029.88479430485
2011,169176.1911883431
2012,169122.1768108697
2013,174308.0035890774
2014,179799.7580182203
2015,178225.8075389224
2016,184177.65331059997
2017,184561.3492174626
