Id,SalePrice
1461,106886.40067299106
1462,138649.74042606237
1463,204813.20098976046
1464,205032.80267988914
1465,174095.94632971496
1466,204086.08930092817
1467,186447.23345399904
1468,192688.77315779193
1469,177482.85319133336
1470,119500.40225246269
1471,183377.1923553492
1472,111084.27938107122
1473,119288.4165505222
1474,177606.8551556596
1475,120179.05512095965
1476,361187.7601062774
1477,223757.50669945264
1478,308735.5169300493
1479,318424.2122539724
1480,385334.58119905484
1481,274092.99077182915
1482,190783.20702796662
1483,186499.36052103317
1484,173202.9130934286
1485,189716.4394261688
1486,217766.77508172067
1487,364618.5604217686
1488,224983.7610033471
1489,180975.70103314053
1490,273454.6366758067
1491,211984.81174325035
1492,77865.3382776354
1493,179886.31838428671
1494,275621.4423801736
1495,265243.0939759335
1496,274327.6763896707
1497,213625.63917714055
1498,176121.01211679284
1499,176121.01211679284
1500,179623.51222663606
1501,197740.40738475136
1502,166055.2022713893
1503,290306.08321309765
1504,223993.646326995
1505,197557.02075120434
1506,201233.85112460284
1507,269719.18665653677
1508,212181.06806751224
1509,189615.68973940355
1510,144088.91382936505
1511,150617.4068221317
1512,176308.90105741355
1513,185136.71703074942
1514,155274.16087008477
1515,250079.05152458698
1516,167489.3390383257
1517,148079.7111043036
1518,167637.77515859925
1519,197309.05815501232
1520,114997.44621188147
1521,119919.92851355206
1522,166452.19688589894
1523,128086.60707448772
1524,123615.04672987387
1525,108686.71480897791
1526,102196.92397666047
1527,112683.42474387656
1528,143166.8810706688
1529,145306.2251926607
1530,174373.7094782174
1531,129080.29690923309
1532,74235.00115581416
1533,166485.32829028135
1534,136896.67093710625
1535,165315.0444030601
1536,105879.613638459
1537,51236.14237030689
1538,146594.48430456826
1539,209341.2635023489
1540,131240.577534148
1541,149440.9109674357
1542,155244.61882119044
1543,189698.22229433572
1544,81632.15628830926
1545,119962.71218597004
1546,133153.99102021265
1547,137303.9864649151
1548,148359.82758619473
1549,128015.27921294514
1550,143014.33340950985
1551,81792.71714632539
1552,165954.89372081473
1553,127282.69600034389
1554,131670.05879270122
1555,164890.66424317518
1556,81068.70374385314
1557,76989.41853571986
1558,81874.7581950631
1559,80487.72370420094
1560,160090.46853850246
1561,137421.71587557136
1562,119831.03182435269
1563,99404.75945590646
1564,171707.32469822024
1565,161720.2250494829
1566,199230.2906031264
1567,67674.33069091314
1568,219213.1856413274
1569,127194.7039607428
1570,123017.08696633065
1571,146846.75376380607
1572,133432.89397908607
1573,203634.7465487672
1574,128248.68527230225
1575,182602.28080361616
1576,269809.51619770494
1577,181977.89267229382
1578,142124.08151635015
1579,152242.14714262914
1580,209735.68329143128
1581,156021.75144354114
1582,130219.80488345539
1583,253530.0218512821
1584,241458.34701330867
1585,147927.96585888788
1586,49731.93311393424
1587,107042.63432687451
1588,143479.95385400206
1589,122924.0787362461
1590,132168.4717392393
1591,82699.24094364746
1592,112623.09258488868
1593,105898.5604388162
1594,204645.01357495296
1595,89814.95048384555
1596,198071.4780928325
1597,216700.60337796737
1598,214350.24277073098
1599,162614.77002894878
1600,165073.0041546577
1601,55468.50302161509
1602,85977.78213031241
1603,76243.39458471257
1604,286672.9494637018
1605,245237.40878773597
1606,175434.04223465803
1607,214743.31063512526
1608,207597.19495674223
1609,180663.1624743042
1610,196565.1703664367
1611,145899.569219738
1612,269795.8672865452
1613,183924.1348333126
1614,127316.42468861304
1615,120906.65896627237
1616,91479.94604043267
1617,129786.97393945255
1618,121872.87371117435
1619,153270.34635445708
1620,221527.1770804159
1621,172937.4854111434
1622,148147.21595729375
1623,216339.66905818554
1624,215181.20813961443
1625,90018.2258108987
1626,165389.3356931298
1627,203172.37355587026
1628,277361.0869625448
1629,204045.41326973424
1630,355118.8938488364
1631,193704.5234740097
1632,211638.03199857776
1633,186203.59806194017
1634,206049.79654804058
1635,193915.02746168594
1636,167753.48183621652
1637,224660.10880329832
1638,234413.38008986553
1639,196474.76193405758
1640,294279.4710978558
1641,189478.70465497044
1642,228875.45259747165
1643,226025.1469594303
1644,222481.97081839363
1645,208633.56472234265
1646,150351.4245742627
1647,147248.54060356412
1648,142784.52488576178
1649,143950.1600060435
1650,127902.88304631296
1651,138401.44043524284
1652,112463.58554170514
1653,121582.83677000157
1654,184001.58048667153
1655,144791.55002978933
1656,177502.84671375528
1657,185380.88664730545
1658,178192.499794072
1659,112543.11849520146
1660,154955.6427991772
1661,394031.42613821104
1662,389003.691842702
1663,335963.8301573163
1664,386374.23144672345
1665,313773.592479944
1666,314609.1735852931
1667,374341.49693152844
1668,314320.5349579074
1669,296376.68517895346
1670,319399.28653899627
1671,219186.75727354852
1672,366269.7291100449
1673,286502.83980850456
1674,226532.89512046357
1675,189155.93827114115
1676,185092.93700627005
1677,190535.24443177506
1678,370084.76777872397
1679,346579.7999033623
1680,308027.60603572545
1681,274585.9802402486
1682,307760.44264502544
1683,191448.96017683297
1684,196813.13296262873
1685,199469.7107127367
1686,178373.3579912912
1687,189716.4394261688
1688,209718.90719168773
1689,206906.06016216148
1690,198012.26991239376
1691,186526.47787516238
1692,330575.75744007016
1693,189716.4394261688
1694,197896.67666416964
1695,190643.71384829143
1696,276868.37919283984
1697,192127.02845082968
1698,306858.5221640535
1699,253964.58850369998
1700,237188.0591834397
1701,249169.77641305467
1702,234944.31885491242
1703,231975.20254596835
1704,234723.47361285007
1705,271331.4427265974
1706,370618.1515796229
1707,273023.28744606744
1708,194662.82165929023
1709,221284.31558289216
1710,196877.70892527304
1711,317004.2300621448
1712,228573.25529302144
1713,230908.43494417076
1714,203012.8868537736
1715,210826.35082467925
1716,189405.29918112024
1717,172890.37453459227
1718,138219.53100669384
1719,223939.4116187361
1720,217808.9328271784
1721,169401.43310181377
1722,134781.6068594954
1723,168711.78002149705
1724,215723.1974864842
1725,242643.92528600874
1726,219065.43850740418
1727,176779.6414339519
1728,195790.2588147032
1729,198951.99323012657
1730,198721.48395376536
1731,121640.37230141507
1732,121696.00532346056
1733,94577.18789368798
1734,109524.80400956864
1735,129133.6696861966
1736,108826.2079886531
1737,269907.56095935917
1738,239946.96003704006
1739,334463.9499128014
1740,219978.4449250251
1741,183255.16426176787
1742,197740.40738475136
1743,192362.67592189088
1744,235334.50819896418
1745,202451.69671239518
1746,249982.0331439101
1747,224657.46693757665
1748,274409.94823726197
1749,162609.4653061328
1750,127597.80571381142
1751,262128.675568918
1752,108524.01068420289
1753,171031.80585192563
1754,214379.75479070912
1755,162738.61723142164
1756,133159.29574302887
1757,112815.69035028084
1758,165349.45238984982
1759,185756.06863050186
1760,156778.45855282736
1761,147397.68605127442
1762,224154.41791348602
1763,177327.86879630946
1764,97940.194823856
1765,180642.36653613974
1766,167717.30811209534
1767,199690.73105773912
1768,132624.43022786616
1769,157338.95970785548
1770,132313.28998281737
1771,117538.43071376486
1772,130913.01278107823
1773,117382.16143434681
